result,open,high,low,close
1.0,1.083,1.0837,1.0817,1.08334
0.0,1.08331,1.08444,1.08186,1.08342
1.0,1.0834,1.0839,1.08273,1.08336
1.0,1.0828,1.08373,1.08276,1.08346
0.0,1.08344,1.08384,1.08311,1.08363
0.0,1.08365,1.0839,1.08151,1.08178
1.0,1.08175,1.08399,1.07353,1.07968
1.0,1.07968,1.08084,1.07722,1.07998
1.0,1.08,1.08184,1.0798,1.08029
1.0,1.07878,1.08074,1.07854,1.0807
0.0,1.08068,1.08157,1.07982,1.08082
0.0,1.0808,1.08134,1.07668,1.08075
0.0,1.08078,1.08186,1.0795,1.07996
1.0,1.07993,1.08055,1.07778,1.07866
1.0,1.07868,1.07974,1.07858,1.07888
0.0,1.0787,1.07976,1.0784,1.07945
0.0,1.07943,1.07978,1.07874,1.07936
1.0,1.07939,1.07998,1.0773,1.0773
1.0,1.07728,1.07842,1.07616,1.07737
1.0,1.07735,1.07808,1.07628,1.07798
1.0,1.07796,1.07936,1.07774,1.07929
1.0,1.07913,1.07987,1.07862,1.07944
1.0,1.07946,1.08061,1.07923,1.07995
0.0,1.07992,1.0802,1.07839,1.08012
0.0,1.08014,1.08024,1.07808,1.07904
1.0,1.07906,1.07996,1.07698,1.0787
1.0,1.07868,1.07935,1.0781,1.07926
0.0,1.079,1.08078,1.07896,1.08021
0.0,1.08024,1.08028,1.0789,1.07914
1.0,1.07912,1.08055,1.07556,1.07615
1.0,1.07613,1.07834,1.07599,1.07746
1.0,1.07744,1.08047,1.07738,1.07922
0.0,1.07925,1.08269,1.07866,1.08153
0.0,1.08158,1.08216,1.08034,1.08043
0.0,1.08046,1.08109,1.0803,1.08044
0.0,1.08041,1.08082,1.07922,1.07946
1.0,1.07944,1.08118,1.07808,1.07842
1.0,1.0784,1.08239,1.07826,1.08236
0.0,1.08234,1.08365,1.08148,1.08348
1.0,1.08068,1.08125,1.07852,1.07926
0.0,1.07924,1.0804,1.07909,1.08028
1.0,1.08026,1.08172,1.07914,1.07976
0.0,1.0798,1.08034,1.07838,1.08002
0.0,1.08005,1.08044,1.07855,1.07942
0.0,1.07944,1.07966,1.07848,1.079
1.0,1.07917,1.07926,1.07743,1.07777
1.0,1.07775,1.07848,1.07741,1.07838
1.0,1.07835,1.07926,1.07766,1.07882
