result,open,high,low,close
0.0,1.1334,1.1334,1.1334,1.1334
0.0,1.1373,1.1373,1.1373,1.1373
0.0,1.1309,1.1309,1.1309,1.1309
0.0,1.1301,1.1301,1.1301,1.1301
0.0,1.1359,1.1359,1.1359,1.1359
0.0,1.1284,1.1284,1.1284,1.1284
0.0,1.1323,1.1323,1.1323,1.1323
0.0,1.1262,1.1262,1.1262,1.1262
0.0,1.1266,1.1266,1.1266,1.1266
0.0,1.1259,1.1259,1.1259,1.1259
0.0,1.1147,1.1147,1.1147,1.1147
0.0,1.1141,1.1141,1.1141,1.1141
0.0,1.1121,1.1121,1.1121,1.1121
0.0,1.0923,1.0923,1.0923,1.0923
0.0,1.0877,1.0877,1.0877,1.0877
0.0,1.0855,1.0855,1.0855,1.0855
0.0,1.0874,1.0874,1.0874,1.0874
0.0,1.0858,1.0858,1.0858,1.0858
0.0,1.0887,1.0887,1.0887,1.0887
0.0,1.0883,1.0883,1.0883,1.0883
0.0,1.0984,1.0984,1.0984,1.0984
0.0,1.0995,1.0995,1.0995,1.0995
0.0,1.0969,1.0969,1.0969,1.0969
0.0,1.0809,1.0809,1.0809,1.0809
0.0,1.0849,1.0849,1.0849,1.0849
0.0,1.0945,1.0945,1.0945,1.0945
0.0,1.1105,1.1105,1.1105,1.1105
0.0,1.1102,1.1102,1.1102,1.1102
0.0,1.1068,1.1068,1.1068,1.1068
0.0,1.1225,1.1225,1.1225,1.1225
0.0,1.1209,1.1209,1.1209,1.1209
0.0,1.1208,1.1208,1.1208,1.1208
0.0,1.1291,1.1291,1.1291,1.1291
0.0,1.1274,1.1274,1.1274,1.1274
0.0,1.1283,1.1283,1.1283,1.1283
0.0,1.1177,1.1177,1.1177,1.1177
0.0,1.1284,1.1284,1.1284,1.1284
0.0,1.1255,1.1255,1.1255,1.1255
0.0,1.1371,1.1371,1.1371,1.1371
0.0,1.1435,1.1435,1.1435,1.1435
0.0,1.1461,1.1461,1.1461,1.1461
0.0,1.1444,1.1444,1.1444,1.1444
0.0,1.1496,1.1496,1.1496,1.1496
0.0,1.149,1.149,1.149,1.149
0.0,1.1463,1.1463,1.1463,1.1463
0.0,1.1459,1.1459,1.1459,1.1459
0.0,1.1599,1.1599,1.1599,1.1599
0.0,1.1657,1.1657,1.1657,1.1657
0.0,1.1716,1.1716,1.1716,1.1716
0.0,1.1694,1.1694,1.1694,1.1694
0.0,1.158,1.158,1.158,1.158
0.0,1.1563,1.1563,1.1563,1.1563
0.0,1.171,1.171,1.171,1.171
0.0,1.1761,1.1761,1.1761,1.1761
0.0,1.1811,1.1811,1.1811,1.1811
0.0,1.1748,1.1748,1.1748,1.1748
0.0,1.1798,1.1798,1.1798,1.1798
0.0,1.181,1.181,1.181,1.181
0.0,1.1705,1.1705,1.1705,1.1705
0.0,1.1722,1.1722,1.1722,1.1722
0.0,1.1635,1.1635,1.1635,1.1635
0.0,1.1585,1.1585,1.1585,1.1585
0.0,1.1679,1.1679,1.1679,1.1679
0.0,1.1705,1.1705,1.1705,1.1705
0.0,1.1636,1.1636,1.1636,1.1636
0.0,1.1667,1.1667,1.1667,1.1667
0.0,1.1804,1.1804,1.1804,1.1804
0.0,1.1791,1.1791,1.1791,1.1791
0.0,1.1781,1.1781,1.1781,1.1781
0.0,1.1768,1.1768,1.1768,1.1768
0.0,1.1747,1.1747,1.1747,1.1747
0.0,1.1668,1.1668,1.1668,1.1668
0.0,1.1668,1.1668,1.1668,1.1668
0.0,1.1636,1.1636,1.1636,1.1636
0.0,1.1583,1.1583,1.1583,1.1583
0.0,1.159,1.159,1.159,1.159
0.0,1.1451,1.1451,1.1451,1.1451
0.0,1.1494,1.1494,1.1494,1.1494
0.0,1.1437,1.1437,1.1437,1.1437
0.0,1.1408,1.1408,1.1408,1.1408
0.0,1.1535,1.1535,1.1535,1.1535
0.0,1.1514,1.1514,1.1514,1.1514
0.0,1.1492,1.1492,1.1492,1.1492
0.0,1.1507,1.1507,1.1507,1.1507
0.0,1.1638,1.1638,1.1638,1.1638
0.0,1.173,1.173,1.173,1.173
0.0,1.1782,1.1782,1.1782,1.1782
0.0,1.1786,1.1786,1.1786,1.1786
0.0,1.1753,1.1753,1.1753,1.1753
0.0,1.1949,1.1949,1.1949,1.1949
0.0,1.1885,1.1885,1.1885,1.1885
0.0,1.1913,1.1913,1.1913,1.1913
0.0,1.1917,1.1917,1.1917,1.1917
0.0,1.1918,1.1918,1.1918,1.1918
0.0,1.1761,1.1761,1.1761,1.1761
0.0,1.1784,1.1784,1.1784,1.1784
0.0,1.19405,1.19405,1.19405,1.19405
0.0,1.1908,1.1908,1.1908,1.1908
0.0,1.1993,1.1993,1.1993,1.1993
0.0,1.1984,1.1984,1.1984,1.1984
0.0,1.1976,1.1976,1.1976,1.1976
