open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close,open,high,low,close
1.10314,1.10466,1.10174,1.1031,1.5055399999999999,1.50696,1.50244,1.50345,1.4443700000000002,1.44602,1.44032,1.44174,1.079,1.08018,1.07602,1.07751,0.70332,0.70521,0.7028399999999999,0.7047,1.6801599999999999,1.68195,1.67242,1.6753799999999999
1.10306,1.10362,1.10178,1.1025399999999999,1.5034,1.50442,1.5013100000000001,1.50186,1.4417200000000001,1.4433,1.43868,1.43954,1.07748,1.0784,1.07708,1.07752,0.70468,0.70472,0.7035,0.70403,1.6754200000000001,1.67708,1.67002,1.6700400000000002
1.1024200000000002,1.10391,1.10207,1.1038,1.50112,1.50404,1.5009,1.50358,1.4395200000000001,1.44084,1.4391399999999999,1.44068,1.07726,1.07885,1.0770600000000001,1.07854,0.70392,0.7044600000000001,0.70375,0.70431,1.6704700000000001,1.6765,1.67002,1.6761
1.1038,1.1052600000000001,1.10361,1.10489,1.50356,1.51,1.50294,1.5078799999999999,1.44068,1.44264,1.4397799999999998,1.44234,1.07857,1.07958,1.07838,1.07924,0.70434,0.70516,0.70424,0.70511,1.67612,1.6797400000000002,1.67498,1.6790599999999998
1.1049200000000001,1.10734,1.10483,1.10538,1.5078,1.51016,1.5019799999999999,1.5029,1.44235,1.44559,1.44048,1.4416200000000001,1.07926,1.08017,1.07656,1.07656,0.70509,0.70641,0.70468,0.70496,1.6790599999999998,1.6815799999999999,1.6767599999999998,1.67788
1.1053600000000001,1.10764,1.10178,1.10368,1.50298,1.50405,1.50041,1.50369,1.4416200000000001,1.44462,1.44032,1.44355,1.07653,1.0775,1.07334,1.0740299999999998,0.70494,0.70598,0.70372,0.7048300000000001,1.6779400000000002,1.68028,1.67505,1.6794799999999999
1.1037,1.1070799999999998,1.10226,1.1058,1.50369,1.51305,1.50346,1.51004,1.44356,1.45756,1.44302,1.4560799999999998,1.07405,1.0744,1.0720399999999999,1.0721399999999999,0.70486,0.70736,0.70418,0.7067399999999999,1.6794799999999999,1.6875200000000001,1.67888,1.68272
1.10582,1.11344,1.10358,1.112,1.5101,1.51386,1.50684,1.51322,1.4560899999999999,1.4599600000000001,1.45081,1.4598799999999998,1.07212,1.07465,1.0713700000000002,1.0738,0.70672,0.7096600000000001,0.70563,0.7092,1.68272,1.6858099999999998,1.6773799999999999,1.6845599999999998
1.11212,1.11484,1.1115,1.11409,1.5131,1.5144799999999998,1.5104600000000001,1.51381,1.45984,1.4614,1.45831,1.4600600000000001,1.07349,1.07504,1.07276,1.0749600000000001,0.70928,0.71025,0.70868,0.70978,1.6840700000000002,1.68704,1.68376,1.68582
1.1140700000000001,1.11442,1.1130799999999998,1.11351,1.51385,1.51662,1.51268,1.51472,1.46004,1.46076,1.45904,1.4596200000000001,1.07494,1.07609,1.07457,1.07592,0.7097600000000001,0.71035,0.70949,0.71002,1.6858,1.6872200000000002,1.6822599999999999,1.68344
1.11356,1.11448,1.1107200000000002,1.1143399999999999,1.51468,1.52938,1.5139799999999999,1.52938,1.4596200000000001,1.46802,1.45848,1.46786,1.07594,1.0762,1.07128,1.0728,0.71004,0.7134699999999999,0.70912,0.71336,1.68344,1.6930599999999998,1.68267,1.6930599999999998
1.11438,1.1185,1.11335,1.11552,1.52948,1.53015,1.52544,1.52576,1.4678799999999999,1.47092,1.4599799999999998,1.46076,1.07284,1.07892,1.07192,1.07656,0.71334,0.7149800000000001,0.71223,0.71225,1.6931200000000002,1.69462,1.6865900000000003,1.68796
1.11556,1.12208,1.1152600000000001,1.1193799999999998,1.52576,1.52694,1.52062,1.52372,1.46079,1.46854,1.46036,1.46584,1.07656,1.0793,1.0759,1.07726,0.71225,0.71543,0.71225,0.7138800000000001,1.6879400000000002,1.6922400000000002,1.68596,1.68842
1.1194,1.12448,1.11829,1.12408,1.52378,1.53206,1.5226899999999999,1.5319,1.46586,1.4715799999999999,1.4641600000000001,1.47098,1.07728,1.07939,1.07602,1.07748,0.71391,0.71644,0.7136,0.71643,1.6884400000000002,1.6955,1.6865599999999998,1.6954599999999997
1.12396,1.12427,1.12296,1.12388,1.53201,1.5337399999999999,1.53013,1.5329,1.4709,1.4715,1.46892,1.47002,1.07736,1.0783,1.07697,1.0783,0.71626,0.7164699999999999,0.7157,0.71633,1.6951200000000002,1.6982700000000002,1.6936200000000001,1.6968
1.1239,1.12916,1.12378,1.12875,1.53283,1.54651,1.53283,1.54259,1.47002,1.4794200000000002,1.46986,1.47785,1.07828,1.07968,1.07762,1.0792899999999999,0.7163,0.71938,0.71621,0.71914,1.6968,1.70576,1.69596,1.70366
1.12873,1.12952,1.12408,1.1258,1.54254,1.54621,1.5355,1.5367600000000001,1.47784,1.47938,1.47094,1.47286,1.07926,1.07986,1.07638,1.0772,0.71916,0.71948,0.71514,0.71627,1.70364,1.70643,1.69482,1.69792
1.1258299999999999,1.1307399999999999,1.12445,1.12867,1.5367,1.5413,1.53421,1.53891,1.47285,1.4794200000000002,1.47171,1.47692,1.07722,1.0783200000000002,1.0758,1.07712,0.71629,0.7217,0.7159399999999999,0.71986,1.69793,1.7004599999999999,1.6893599999999998,1.6915200000000001
1.1287,1.13764,1.12802,1.13611,1.53898,1.54894,1.5348,1.5485799999999998,1.47694,1.49729,1.47498,1.49515,1.0771,1.0804,1.07552,1.07639,0.71987,0.72472,0.7188399999999999,0.72316,1.6915200000000001,1.69628,1.6874,1.6946400000000001
1.13608,1.13886,1.13484,1.1387,1.54853,1.55797,1.5479399999999999,1.55639,1.4951,1.50189,1.49337,1.50149,1.07636,1.07879,1.07626,1.07758,0.72314,0.7259800000000001,0.7228600000000001,0.7255199999999999,1.69462,1.7036799999999999,1.69452,1.70315
1.13772,1.1395600000000001,1.13696,1.13856,1.5589,1.5715,1.5561200000000002,1.56948,1.49968,1.50835,1.4993,1.5061,1.07818,1.07866,1.07666,1.0782399999999999,0.72564,0.72693,0.7248600000000001,0.7267399999999999,1.70747,1.7243400000000002,1.7017799999999998,1.7200799999999998
1.13857,1.1498700000000002,1.13857,1.14555,1.5694,1.59522,1.56918,1.5851,1.50611,1.52312,1.50611,1.51712,1.07826,1.08131,1.0764,1.07976,0.7267600000000001,0.7329,0.7267399999999999,0.73026,1.7200799999999998,1.7464099999999998,1.7199200000000001,1.7379
1.14552,1.15004,1.14201,1.14714,1.5851899999999999,1.58735,1.5786,1.58359,1.51712,1.5220799999999999,1.51288,1.5191,1.07974,1.08592,1.07844,1.08334,0.73028,0.73373,0.72919,0.7301,1.7379,1.7433,1.7307,1.74065
1.14716,1.15715,1.14568,1.1548399999999999,1.5836,1.60043,1.58171,1.59681,1.5191,1.53207,1.5171,1.53,1.08331,1.08365,1.07639,1.07956,0.73012,0.73348,0.72912,0.73234,1.7406599999999999,1.76247,1.7377799999999999,1.7601200000000001
1.1548200000000002,1.1714200000000001,1.15268,1.1529,1.59686,1.66045,1.59651,1.59674,1.53,1.55617,1.52109,1.52138,1.07956,1.08786,1.0791600000000001,1.08199,0.73234,0.7423,0.73229,0.7324,1.7601099999999998,1.89583,1.75951,1.7680099999999999
1.1529200000000002,1.16222,1.15184,1.16198,1.5968,1.6250799999999999,1.5951,1.62386,1.5214,1.54382,1.52106,1.54376,1.08196,1.08474,1.0802200000000002,1.0808200000000001,0.73242,0.7367199999999999,0.73172,0.73638,1.7680200000000001,1.79362,1.7593900000000002,1.7933
1.16216,1.16218,1.15488,1.15734,1.62348,1.62535,1.60624,1.60966,1.54396,1.54396,1.5344799999999998,1.53624,1.08076,1.0823399999999999,1.07889,1.08005,0.7365,0.7366,0.7329399999999999,0.73434,1.7915,1.8004799999999999,1.77985,1.78378
1.1573,1.1579700000000002,1.15254,1.1551200000000001,1.60958,1.61222,1.5938299999999999,1.6047,1.53623,1.53722,1.52756,1.53098,1.08002,1.0821100000000001,1.0787200000000001,1.07949,0.7343,0.73452,0.73149,0.73226,1.78377,1.7881200000000002,1.76394,1.7775299999999998
1.1551,1.15782,1.1513200000000001,1.15555,1.60463,1.6133600000000001,1.59754,1.60724,1.53099,1.5372299999999999,1.52292,1.5280799999999999,1.07946,1.0881,1.0771600000000001,1.08556,0.73224,0.73446,0.72968,0.73196,1.7775299999999998,1.78542,1.7663,1.7779599999999998
1.1555799999999998,1.15584,1.1456,1.14742,1.6072,1.60978,1.5823200000000002,1.59192,1.5281200000000001,1.5284,1.50957,1.51528,1.08559,1.0859999999999999,1.0801,1.0802399999999999,0.73198,0.7321,0.7258899999999999,0.72712,1.7779599999999998,1.7805799999999998,1.7492299999999998,1.75558
1.14739,1.14873,1.1396899999999999,1.14234,1.59176,1.59659,1.58534,1.59017,1.51528,1.5218200000000002,1.5122200000000001,1.52102,1.0802200000000002,1.08392,1.07939,1.08186,0.7271,0.72845,0.72637,0.72778,1.7555,1.7578099999999999,1.74678,1.75052
1.1423,1.15374,1.14142,1.15164,1.59018,1.61884,1.58909,1.61552,1.52102,1.53918,1.51908,1.53614,1.08184,1.08342,1.07776,1.08155,0.7278,0.7348600000000001,0.72736,0.7341300000000001,1.7505400000000002,1.7804,1.7503400000000002,1.7792400000000002
1.15164,1.15614,1.1506,1.15236,1.61552,1.62856,1.60775,1.61674,1.53614,1.54294,1.53356,1.53692,1.08155,1.08548,1.08126,1.0832899999999999,0.7341300000000001,0.73629,0.73322,0.73428,1.7792400000000002,1.78698,1.7714599999999998,1.77824
