result,open,high,low,close
1.0,1.50945,1.51806,1.50886,1.51498
0.0,1.51493,1.51973,1.51186,1.51733
0.0,1.51696,1.51781,1.51184,1.51241
0.0,1.51241,1.51424,1.5114,1.51221
0.0,1.51212,1.51365,1.50709,1.5078
0.0,1.50768,1.51162,1.50543,1.50662
1.0,1.50664,1.51224,1.50433,1.50658
0.0,1.50656,1.51184,1.5057,1.51143
1.0,1.50848,1.51014,1.50412,1.50744
0.0,1.50738,1.50849,1.5058,1.50823
1.0,1.50818,1.50993,1.5043,1.50654
0.0,1.50654,1.51382,1.50526,1.51171
0.0,1.51171,1.5136,1.50796,1.50856
0.0,1.50856,1.50884,1.5047,1.50576
1.0,1.50584,1.50806,1.50187,1.50216
0.0,1.50222,1.506,1.50222,1.50502
0.0,1.50511,1.50709,1.50072,1.501
0.0,1.50106,1.502,1.49545,1.4961
1.0,1.49618,1.49922,1.49349,1.49503
1.0,1.49508,1.49682,1.49384,1.49658
1.0,1.49624,1.49916,1.4956,1.49864
1.0,1.49856,1.50074,1.49686,1.4997
0.0,1.4997,1.50304,1.4986,1.50206
1.0,1.5021,1.50365,1.49982,1.50172
0.0,1.50172,1.50421,1.5011,1.50252
0.0,1.50248,1.5034,1.49722,1.49898
0.0,1.4993,1.50068,1.49346,1.49548
0.0,1.4954,1.49606,1.49232,1.49336
1.0,1.49346,1.49462,1.48796,1.49063
0.0,1.49062,1.49427,1.48972,1.49322
1.0,1.49322,1.49574,1.48764,1.49106
0.0,1.49098,1.49318,1.49036,1.49201
0.0,1.4921,1.49357,1.48962,1.49082
0.0,1.49082,1.49119,1.48704,1.48967
0.0,1.48958,1.49,1.4804,1.48158
0.0,1.4815,1.4836,1.47714,1.47796
0.0,1.47796,1.47901,1.47081,1.47148
1.0,1.47156,1.47224,1.47027,1.47086
1.0,1.47125,1.47718,1.47066,1.4755
1.0,1.47544,1.48118,1.47544,1.47914
0.0,1.47922,1.48284,1.47842,1.48099
0.0,1.48095,1.48224,1.47594,1.48022
1.0,1.48022,1.48076,1.47454,1.47566
0.0,1.47558,1.4789,1.47458,1.4789
0.0,1.47802,1.48024,1.47674,1.47751
0.0,1.47752,1.47916,1.47514,1.47635
1.0,1.4764,1.48342,1.47384,1.47541
0.0,1.47546,1.47872,1.47389,1.47814
0.0,1.47814,1.47814,1.46954,1.47163
1.0,1.47162,1.47193,1.46654,1.46654
0.0,1.46644,1.46914,1.4635,1.46914
0.0,1.4692,1.4699,1.46467,1.46573
0.0,1.46577,1.4698,1.46174,1.46288
1.0,1.46289,1.46354,1.45874,1.46227
0.0,1.46236,1.467,1.46054,1.46537
1.0,1.46544,1.4656,1.46274,1.46516
0.0,1.46486,1.47175,1.46274,1.46877
1.0,1.46882,1.46905,1.46633,1.46772
0.0,1.46766,1.47114,1.46672,1.46965
0.0,1.46973,1.47188,1.46784,1.46936
1.0,1.46936,1.47027,1.46618,1.46673
0.0,1.46662,1.46849,1.4651,1.46814
0.0,1.46854,1.47006,1.46586,1.46844
1.0,1.46854,1.46978,1.46724,1.4679
1.0,1.46782,1.47604,1.4662,1.46957
1.0,1.46942,1.47126,1.4681,1.46982
0.0,1.46982,1.47512,1.46922,1.47346
1.0,1.4735,1.47458,1.47212,1.47256
0.0,1.47232,1.47564,1.47206,1.4729
0.0,1.47281,1.47425,1.47119,1.47119
0.0,1.4711,1.47239,1.46702,1.46971
0.0,1.46967,1.46994,1.46378,1.46398
1.0,1.46398,1.465,1.45638,1.46012
0.0,1.4601,1.46222,1.45943,1.46192
1.0,1.46214,1.46318,1.45544,1.45736
0.0,1.45741,1.45868,1.45376,1.45798
1.0,1.45804,1.45905,1.45289,1.4543
0.0,1.4542,1.45702,1.4529,1.45622
1.0,1.45622,1.4566,1.44973,1.45073
0.0,1.45074,1.45237,1.4493,1.45194
0.0,1.45266,1.4535,1.44725,1.45204
0.0,1.45212,1.45284,1.45094,1.45204
0.0,1.45209,1.45316,1.44871,1.44904
1.0,1.44887,1.44941,1.4437,1.44636
1.0,1.44636,1.44984,1.44143,1.44876
1.0,1.44868,1.45506,1.44815,1.45207
0.0,1.45247,1.45628,1.45171,1.45324
0.0,1.45332,1.4534,1.44619,1.4465
1.0,1.4465,1.44848,1.44057,1.44196
1.0,1.44191,1.48326,1.43512,1.4739
1.0,1.47404,1.49674,1.47165,1.48653
0.0,1.48653,1.49442,1.48653,1.49024
1.0,1.49,1.49312,1.48776,1.48822
0.0,1.48832,1.49616,1.48744,1.49468
1.0,1.49462,1.49592,1.48174,1.4874
0.0,1.48732,1.4938,1.48582,1.49096
1.0,1.49086,1.49257,1.47668,1.48024
1.0,1.48029,1.48294,1.47744,1.48292
1.0,1.48138,1.48465,1.48058,1.48179
0.0,1.4817,1.48258,1.47974,1.48192
1.0,1.48202,1.48344,1.48011,1.48162
1.0,1.4817,1.48736,1.47917,1.4861
0.0,1.4861,1.49468,1.48391,1.49346
1.0,1.49342,1.49416,1.49082,1.49112
1.0,1.4912,1.49536,1.49033,1.49278
1.0,1.49272,1.5037,1.4926,1.50306
1.0,1.50318,1.50842,1.49912,1.50504
0.0,1.50512,1.51559,1.502,1.51474
1.0,1.51474,1.51548,1.5037,1.50909
0.0,1.50918,1.51227,1.50868,1.50936
1.0,1.50993,1.50993,1.50476,1.50782
1.0,1.50786,1.51355,1.50766,1.51153
0.0,1.51161,1.52452,1.50924,1.52172
1.0,1.52165,1.52312,1.51509,1.51933
0.0,1.51928,1.52914,1.51248,1.52786
0.0,1.52778,1.53042,1.52154,1.52464
1.0,1.5244,1.52572,1.502,1.50767
0.0,1.50776,1.51156,1.5076,1.51
0.0,1.50992,1.51196,1.50281,1.5054
0.0,1.5054,1.5063,1.49724,1.50282
1.0,1.50282,1.50284,1.49543,1.5
1.0,1.49994,1.50497,1.49934,1.50282
